Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
439,2021-03-07 14:34:04 UTC,M,[2-10],EUR,2,IH,R,3,2,2,2,3,5,5,4,4,2,2,1,4,3,2,2,2,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
44,2021-02-18 09:42:58 UTC,M,[1-2],BEN,1,SH,PU,0,2,5,1,4,4,1,3,4,5,1,1,1,1,4,4,4,DK,0,1,
440,2021-03-07 14:36:03 UTC,M,<1,EUR,2,IH,R,3,2,4,5,2,5,4,4,4,4,4,1,2,2,3,4,2,3,2,4,
441,2021-03-07 15:56:22 UTC,F,>10,DK,1,SH,R,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,3,2,3,
442,2021-03-07 17:41:25 UTC,M,[2-10],EUR,3,AWB,PU,4,1,1,1,1,4,4,5,1,1,2,1,5,5,5,5,1,3,2,2,
443,2021-03-07 18:14:07 UTC,M,<1,MCO,2,SH,PU,1,3,1,1,2,5,3,5,3,5,3,5,4,1,5,5,5,3,2,2,
444,2021-03-07 20:15:03 UTC,F,[2-10],BEN,1,IH,PU,2,2,3,4,2,5,5,5,5,2,2,1,3,3,3,4,3,3,2,4,
445,2021-03-07 20:23:37 UTC,F,[2-10],TUR,1,SH,PU,3,1,4,4,1,3,4,4,3,3,4,2,4,4,4,1,1,3,2,1,
446,2021-03-07 21:24:50 UTC,M,[2-10],EUR,1,IH,R,2,2,5,4,3,5,5,4,5,2,2,1,2,3,3,4,3,3,2,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
447,2021-03-07 22:01:27 UTC,F,>10,EUR,3,SH,U,3,2,4,2,4,4,4,2,5,3,2,3,2,1,5,4,1,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
448,2021-03-07 23:07:21 UTC,M,>10,EUR,2,IH,R,3,2,3,5,2,4,3,4,5,5,2,1,2,2,1,5,3,3,2,4,
449,2021-03-07 23:24:37 UTC,M,[2-10],EUR,4,SH,PU,3,3,1,4,1,4,5,5,5,5,1,4,5,3,4,3,3,3,2,3,
45,2021-02-18 10:04:55 UTC,M,[2-10],BEN,1,ANB,U,0,2,1,4,3,5,5,5,5,5,3,1,3,2,2,5,3,DK,0,0,
450,2021-03-07 23:26:56 UTC,F,[1-2],EUR,4,SH,PU,3,3,4,1,2,4,5,5,4,2,1,1,1,3,2,2,1,3,2,2,
451,2021-03-08 08:51:56 UTC,M,[2-10],NR,2,SH,U,2,2,4,2,4,4,5,3,4,2,4,1,2,2,2,4,4,3,2,1,
452,2021-03-08 19:23:21 UTC,M,>10,NR,2,SH,R,2,2,2,4,2,4,3,3,5,4,2,2,5,4,4,4,3,3,2,4,
453,2021-03-08 19:27:00 UTC,M,[2-10],DK,2,SH,R,3,1,4,4,3,4,4,3,3,4,4,2,2,3,3,4,3,3,2,4,
454,2021-03-08 19:33:55 UTC,M,[2-10],EUR,4,IH,U,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,3,2,3,
455,2021-03-08 23:35:39 UTC,F,[2-10],MCO,2,IH,PU,2,2,3,4,4,5,5,5,4,2,4,2,3,2,4,4,4,3,2,2,
456,2021-03-10 13:34:27 UTC,F,[2-10],EUR,5+,SH,PU,3,2,1,2,1,5,4,5,5,4,4,3,5,3,3,4,3,3,2,3,
457,2021-03-13 13:12:27 UTC,F,>10,EUR,3,IH,PU,3,3,2,3,1,3,3,3,3,3,3,1,1,1,2,1,1,3,2,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
458,2021-03-13 13:14:33 UTC,F,[2-10],EUR,2,IH,R,2,3,2,3,4,4,4,3,3,2,3,2,1,2,2,3,3,3,2,4,
459,2021-03-13 13:19:22 UTC,M,<1,NR,2,SH,R,1,2,3,3,2,4,3,3,4,1,4,2,1,1,4,2,4,3,2,3,
46,2021-02-18 11:22:11 UTC,F,[1-2],BIR,5+,IH,PU,0,2,3,4,1,4,4,4,2,2,2,1,2,2,2,4,3,DK,0,0,
460,2021-03-13 13:19:35 UTC,F,[2-10],EUR,2,IH,R,2,3,4,3,4,5,5,2,5,2,4,1,3,5,2,3,2,3,2,3,
461,2021-03-13 13:20:41 UTC,F,[2-10],EUR,3,SH,R,1,3,4,4,1,5,5,3,5,3,4,4,5,5,3,5,3,3,2,2,
462,2021-03-13 13:22:31 UTC,M,[2-10],EUR,2,SH,R,3,3,4,4,4,4,4,4,5,3,1,1,2,1,4,4,4,3,2,3,
463,2021-03-13 13:22:38 UTC,F,[2-10],EUR,1,SH,U,3,2,1,4,1,5,5,5,5,4,3,1,4,1,1,1,2,3,2,4,
464,2021-03-13 13:23:55 UTC,F,[2-10],EUR,3,IH,R,2,1,2,2,3,2,2,2,1,1,2,1,2,1,1,1,1,3,2,3,
465,2021-03-13 13:27:52 UTC,F,[2-10],NR,5+,SH,U,2,3,1,4,1,4,4,4,4,3,1,1,1,1,1,1,1,3,2,1,
466,2021-03-13 13:29:59 UTC,F,[2-10],NR,2,SH,PU,2,3,4,4,3,5,5,5,5,2,1,1,1,1,1,2,2,3,2,2,
467,2021-03-13 13:32:06 UTC,F,[1-2],DK,1,SH,PU,2,1,4,4,3,5,5,5,2,1,5,4,3,3,3,4,2,3,2,2,
468,2021-03-13 13:37:07 UTC,F,[2-10],EUR,2,IH,R,2,2,1,4,2,5,5,5,5,4,3,1,5,3,1,5,1,3,2,3,
469,2021-03-13 13:42:40 UTC,F,[2-10],EUR,1,IH,PU,1,3,4,4,5,5,5,5,5,4,5,1,2,3,4,4,2,3,2,2,
47,2021-02-18 12:26:37 UTC,M,[2-10],BIR,2,ANB,PU,0,2,1,2,1,5,5,5,5,5,3,4,4,3,3,2,4,DK,0,0,
470,2021-03-13 13:43:21 UTC,M,>10,NR,4,IH,R,4,3,3,3,3,3,3,3,5,3,1,3,1,4,4,4,3,3,2,0,
471,2021-03-13 13:51:29 UTC,F,[1-2],EUR,3,IH,PU,2,3,1,2,2,5,5,5,5,4,1,1,2,1,2,1,2,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
472,2021-03-13 13:57:55 UTC,F,[2-10],DK,2,SH,R,3,2,1,4,1,4,4,4,4,4,1,1,4,3,3,1,3,3,2,3,
473,2021-03-13 14:04:55 UTC,F,[2-10],EUR,1,SH,R,3,2,4,3,4,5,5,4,5,3,4,2,2,2,3,4,4,3,2,1,
474,2021-03-13 14:10:57 UTC,F,<1,NR,2,IH,R,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,4,
475,2021-03-13 14:11:51 UTC,M,<1,EUR,2,SH,PU,2,3,2,1,4,5,4,4,5,3,1,1,2,1,3,3,5,3,2,1,
476,2021-03-13 14:17:34 UTC,M,[2-10],NR,3,IH,R,2,3,3,5,1,4,4,4,5,4,4,3,5,2,3,4,4,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
477,2021-03-13 14:30:02 UTC,M,[1-2],EUR,2,IH,R,3,2,5,2,5,4,5,3,3,1,4,3,2,4,4,3,4,3,2,2,
478,2021-03-13 14:36:05 UTC,F,[2-10],EUR,4,IH,R,2,2,3,4,1,4,4,4,3,2,4,1,4,4,1,4,4,3,2,4,
479,2021-03-13 14:57:48 UTC,M,[1-2],EUR,2,IH,R,0,3,1,3,2,4,3,3,4,3,1,1,1,1,1,4,4,3,2,2,
48,2021-02-18 13:19:13 UTC,F,[2-10],BIR,1,ANB,U,0,2,4,4,5,5,2,2,5,4,2,1,1,3,5,1,5,DK,0,0,
480,2021-03-13 15:42:32 UTC,F,[2-10],MCO,3,IH,R,2,3,1,5,5,5,5,5,5,2,1,1,4,5,1,1,5,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 06 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
481,2021-03-13 15:52:11 UTC,M,[2-10],EUR,4,IH,R,3,2,4,2,1,5,5,4,5,4,2,3,3,1,2,3,4,3,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 06 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
482,2021-03-13 16:20:18 UTC,F,[1-2],EUR,2,IH,R,2,2,1,1,4,4,4,4,4,3,2,1,3,2,3,3,3,3,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 06 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
483,2021-03-13 16:22:22 UTC,F,>10,CHA,3,IH,R,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,3,2,2,
484,2021-03-13 16:30:00 UTC,M,>10,NR,2,SH,R,3,2,4,4,1,4,4,4,4,4,2,1,1,1,1,2,4,3,2,2,
485,2021-03-13 16:40:37 UTC,F,[2-10],EUR,3,IH,R,3,2,3,4,4,4,4,4,3,2,4,1,1,1,1,3,1,3,2,4,
486,2021-03-13 16:43:37 UTC,F,>10,EUR,2,SH,R,2,1,4,4,4,2,5,2,1,2,4,4,2,4,4,4,3,3,2,4,
487,2021-03-13 17:10:38 UTC,M,[2-10],NR,1,IH,R,3,2,4,2,5,5,5,5,5,2,5,1,4,5,3,5,3,3,2,3,
488,2021-03-13 17:38:47 UTC,F,[2-10],RAG,2,SH,R,2,2,4,4,4,3,4,3,3,1,3,1,2,1,1,5,2,3,2,2,
489,2021-03-13 18:05:33 UTC,F,[2-10],EUR,1,SH,R,2,2,3,5,1,5,5,5,2,3,4,1,3,5,1,5,1,3,2,3,
49,2021-02-18 14:44:05 UTC,M,<1,EUR,2,ANB,R,0,2,1,4,3,5,4,4,5,5,1,1,1,1,1,4,3,DK,0,0,
490,2021-03-13 18:08:18 UTC,F,[2-10],NR,1,SH,R,1,3,5,5,4,5,5,5,5,3,5,1,1,5,1,1,1,3,2,2,
491,2021-03-13 18:26:36 UTC,F,[2-10],EUR,2,SH,PU,3,2,4,4,4,4,5,5,5,5,4,2,3,5,4,4,3,3,2,2,
492,2021-03-13 18:36:58 UTC,F,[2-10],EUR,2,SH,R,3,3,2,4,2,5,5,4,3,1,2,3,4,2,4,4,3,3,2,3,
493,2021-03-13 18:45:42 UTC,F,[2-10],EUR,2,IH,R,2,2,4,4,5,5,5,5,5,2,5,1,1,1,1,1,1,3,2,3,
494,2021-03-13 18:58:18 UTC,M,>10,NR,2,SH,R,4,1,4,4,4,5,5,5,2,2,5,4,4,4,4,2,2,3,2,3,
495,2021-03-13 19:04:02 UTC,M,[2-10],BEN,1,IH,R,2,2,2,2,4,5,4,4,4,3,2,2,2,3,3,4,2,3,2,3,
496,2021-03-13 19:05:04 UTC,F,[2-10],EUR,1,SH,PU,3,1,1,5,1,4,4,5,4,4,4,1,2,4,4,3,1,3,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
497,2021-03-13 19:15:00 UTC,F,[1-2],EUR,4,SH,R,2,2,4,4,4,5,5,5,5,4,2,3,4,1,1,1,4,3,2,1,
498,2021-03-13 20:22:28 UTC,M,[2-10],EUR,4,SH,R,3,3,1,4,3,4,4,5,4,3,3,3,5,3,3,3,3,3,2,3,
499,2021-03-13 20:27:26 UTC,M,[2-10],EUR,4,SH,R,2,2,2,2,2,4,4,2,3,1,3,5,2,1,4,3,3,3,2,3,
5,2021-03-13 18:55:59 UTC,F,[1-2],EUR,1,ANB,U,0,3,2,4,3,4,4,3,4,3,3,1,1,1,1,2,3,DK,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
50,2021-02-18 14:59:12 UTC,M,[1-2],EUR,2,ANB,PU,0,3,1,4,1,4,2,4,5,5,1,3,3,1,5,3,5,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 04 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
500,2021-03-13 20:40:41 UTC,M,[2-10],Other,5+,IH,R,2,2,3,4,1,5,5,5,5,2,4,2,3,3,4,3,2,3,2,2,
501,2021-03-13 20:51:03 UTC,F,>10,EUR,1,IH,R,3,2,4,5,2,4,5,4,4,3,3,2,2,4,3,3,2,3,2,2,
502,2021-03-13 21:23:02 UTC,M,[2-10],EUR,1,IH,R,3,2,2,4,3,5,2,3,5,4,2,1,3,2,2,4,4,3,2,2,
503,2021-03-13 21:23:17 UTC,M,[2-10],EUR,4,IH,R,2,3,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,3,2,4,
504,2021-03-14 00:05:02 UTC,F,[2-10],EUR,4,IH,R,2,2,1,4,5,5,5,5,5,1,5,4,4,5,5,3,1,3,2,3,
505,2021-03-14 01:00:58 UTC,M,[1-2],EUR,3,IH,PU,3,3,1,3,1,4,1,3,5,5,1,1,1,1,3,5,5,3,2,4,
506,2021-03-14 03:08:32 UTC,M,[2-10],EUR,2,SH,PU,3,1,2,4,2,4,4,4,5,4,2,1,2,2,4,4,2,3,2,2,
507,2021-03-14 04:11:28 UTC,F,[2-10],EUR,5,IH,R,3,2,1,1,1,5,5,5,5,5,3,3,5,3,4,3,1,3,2,2,
508,2021-03-14 05:59:10 UTC,M,>10,EUR,1,SH,U,2,3,4,3,1,1,1,1,3,1,3,1,5,3,1,1,3,3,2,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 04 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
509,2021-03-14 08:13:08 UTC,F,[2-10],EUR,5+,IH,R,2,3,4,5,1,5,5,4,5,1,3,1,3,1,4,4,2,3,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 04 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
51,2021-02-18 19:36:45 UTC,M,<1,MCO,5+,IH,R,0,3,1,3,1,5,4,4,5,3,2,1,5,1,4,2,2,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
510,2021-03-14 09:13:18 UTC,F,[2-10],EUR,1,IH,PU,3,2,3,2,3,5,5,5,4,2,4,1,5,3,2,4,2,3,2,4,
511,2021-03-14 09:19:03 UTC,M,[2-10],NR,3,IH,R,3,2,1,4,1,5,5,5,3,3,5,1,3,3,3,3,3,3,2,3,
512,2021-03-14 10:53:55 UTC,M,[2-10],EUR,3,IH,R,3,2,1,5,1,4,2,4,5,4,3,3,4,3,2,4,1,3,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
513,2021-03-14 10:55:42 UTC,M,[2-10],EUR,4,SH,R,2,3,1,3,1,4,4,4,4,1,3,1,1,1,3,4,3,3,2,4,
514,2021-03-14 11:04:40 UTC,F,[2-10],EUR,3,IH,R,2,2,5,4,4,5,5,4,5,2,4,1,1,4,1,4,4,3,2,2,
515,2021-03-14 11:21:46 UTC,M,>10,EUR,3,SH,R,2,2,1,2,2,4,4,3,4,1,3,3,2,3,4,4,4,3,2,1,
516,2021-03-14 12:42:27 UTC,M,[2-10],DK,5+,IH,R,2,2,2,5,3,4,4,4,5,5,3,1,3,1,1,4,5,3,2,2,
517,2021-03-14 14:30:12 UTC,M,[2-10],EUR,1,IH,R,3,2,5,4,5,3,5,4,5,1,3,1,1,3,3,4,4,3,2,3,
518,2021-03-14 15:37:09 UTC,F,[2-10],PER,3,IH,R,1,2,2,4,3,5,3,5,5,5,1,1,3,3,3,3,4,3,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 02 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
519,2021-03-14 17:01:27 UTC,M,[2-10],MCO,2,SH,PU,1,2,4,4,4,4,4,4,2,4,4,2,2,2,2,4,2,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 02 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
52,2021-02-18 20:15:30 UTC,F,<1,MCO,2,ANB,U,0,2,1,2,1,5,5,5,5,4,1,4,2,1,3,4,5,DK,0,0,
520,2021-03-14 18:41:05 UTC,F,[1-2],EUR,3,IH,R,3,1,4,4,4,4,4,4,4,1,4,3,1,4,4,1,3,3,2,4,
521,2021-03-14 19:36:36 UTC,F,[2-10],NR,2,IH,R,2,2,4,4,4,4,4,4,4,1,4,1,1,1,1,4,2,3,2,3,
522,2021-03-14 21:49:01 UTC,M,>10,EUR,2,SH,PU,2,3,4,2,1,5,5,4,5,4,5,2,5,4,4,4,1,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 02 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
523,2021-03-14 21:51:02 UTC,F,>10,EUR,2,AWB,U,1,1,4,3,2,5,5,5,4,2,2,1,2,2,5,4,1,3,2,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 01 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
524,2021-03-14 23:53:04 UTC,F,[2-10],EUR,2,IH,PU,2,2,3,2,1,3,2,4,2,3,4,2,3,5,3,5,3,3,2,2,
525,2021-03-15 08:42:04 UTC,F,[2-10],EUR,3,IH,R,3,2,3,3,1,3,3,3,3,2,3,1,2,3,1,1,2,3,2,3,
526,2021-03-15 09:59:42 UTC,M,<1,NR,5+,IH,R,3,3,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,4,
527,2021-03-15 13:00:06 UTC,M,<1,Other,1,IH,R,3,2,3,3,1,5,4,5,4,3,1,3,3,4,1,2,2,3,2,2,
528,2021-03-15 13:42:09 UTC,M,[2-10],NR,1,IH,R,4,1,3,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,2,2,
529,2021-03-15 18:05:57 UTC,M,[2-10],EUR,5+,IH,R,3,2,1,4,1,4,4,4,5,5,2,1,1,1,3,4,3,3,2,4,
53,2021-02-18 20:30:10 UTC,M,[2-10],PER,1,IH,PU,0,2,1,5,1,5,5,5,5,3,5,3,1,1,5,5,3,DK,0,0,
530,2021-03-15 18:11:29 UTC,F,[2-10],EUR,5+,IH,R,2,2,1,3,2,2,2,3,4,4,4,5,5,4,4,4,3,3,2,3,
531,2021-03-15 21:29:01 UTC,M,[2-10],NR,5+,IH,R,3,2,1,4,1,4,5,5,5,4,3,3,4,4,4,4,3,3,2,3,
532,2021-02-09 16:50:51 UTC,M,[1-2],NR,1,IH,R,2,2,5,3,3,3,5,5,4,1,3,1,2,2,2,2,2,3,2,3,
533,2021-02-09 17:54:15 UTC,F,[2-10],NR,1,IH,R,3,1,2,4,2,4,5,4,2,1,5,2,4,5,2,4,2,3,2,2,
534,2021-02-09 19:15:52 UTC,M,[2-10],NR,2,SH,R,3,1,1,1,1,4,5,5,1,1,5,4,4,4,5,1,5,3,2,2,
535,2021-02-09 19:39:30 UTC,M,>10,NR,2,IH,R,2,1,1,4,2,2,2,2,5,5,2,2,4,1,2,5,4,3,2,2,
536,2021-02-09 19:41:17 UTC,F,>10,NR,2,IH,R,2,1,4,4,5,4,5,3,3,2,4,2,2,4,4,5,4,3,2,2,
537,2021-02-10 13:41:41 UTC,M,>10,NR,3,IH,R,3,2,4,2,1,4,4,4,4,1,3,4,5,5,5,1,3,3,2,4,
538,2021-02-10 15:01:47 UTC,M,>10,EUR,1,IH,R,4,2,2,5,3,4,3,4,4,3,4,1,3,4,2,4,2,3,2,2,
539,2021-02-10 16:32:11 UTC,F,[2-10],NR,5,IH,R,3,1,3,4,4,4,4,3,4,3,3,1,1,2,1,3,3,3,2,3,
54,2021-02-18 23:10:08 UTC,M,<1,BEN,1,ANB,PU,0,2,4,2,3,3,4,4,4,5,4,2,4,3,3,4,5,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 01 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
540,2021-02-10 19:50:54 UTC,M,[2-10],NR,3,IH,R,3,2,1,4,1,5,5,5,5,5,1,1,1,2,1,3,3,3,2,4,
541,2021-02-10 19:58:26 UTC,F,>10,DK,1,IH,R,2,2,2,5,2,5,5,3,4,2,4,1,3,4,3,3,4,3,2,2,
542,2021-02-11 13:47:45 UTC,M,[2-10],DK,1,AWB,PU,3,1,4,4,4,3,4,3,3,3,4,1,2,2,2,4,4,3,2,2,
543,2021-02-11 21:27:21 UTC,F,[1-2],BIR,1,AWB,U,1,3,1,1,2,5,5,5,5,4,3,4,5,1,3,2,5,3,1,3,
544,2021-02-11 21:30:09 UTC,M,<1,Other,2,IH,R,1,2,2,5,2,5,5,5,5,5,5,1,1,3,1,5,4,3,1,1,
545,2021-02-11 22:06:36 UTC,M,[2-10],BIR,2,IH,R,2,2,2,4,2,5,4,5,4,2,2,2,4,2,2,2,2,3,1,0,
546,2021-02-11 22:10:50 UTC,F,[2-10],BIR,5,SH,U,1,3,3,3,3,3,3,4,5,5,4,3,3,3,3,3,1,3,1,1,
547,2021-02-11 23:36:10 UTC,M,[1-2],BIR,4,IH,R,1,3,1,1,1,5,4,5,4,5,3,2,1,1,1,3,2,3,1,1,
548,2021-02-12 07:15:27 UTC,F,>10,NR,1,IH,PU,2,1,5,5,2,3,4,4,2,1,5,3,3,3,3,4,2,3,1,2,
549,2021-02-12 08:59:24 UTC,M,[2-10],NR,2,IH,R,3,1,2,3,4,4,4,4,4,4,3,2,1,1,3,4,3,3,1,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 00 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
55,2021-02-18 23:23:10 UTC,F,<1,BIR,2,ANB,R,0,3,1,5,1,5,4,5,5,5,1,1,3,1,3,4,1,DK,0,0,
550,2021-02-12 09:54:54 UTC,F,[2-10],BIR,1,SH,U,1,2,4,4,5,5,4,4,5,2,3,2,2,4,1,3,3,3,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 00 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
551,2021-02-12 23:11:30 UTC,M,<1,NR,2,IH,U,2,3,1,2,1,4,3,4,4,2,2,4,4,4,3,3,4,3,1,3,
552,2021-02-13 09:21:10 UTC,M,[2-10],Other,5+,IH,R,1,3,2,4,4,5,5,5,5,4,2,1,4,1,4,2,4,3,1,1,
553,2021-02-13 12:50:23 UTC,M,<1,EUR,5,SH,U,3,2,2,2,3,4,4,4,5,4,3,1,1,1,3,3,4,3,1,1,
554,2021-02-13 13:03:26 UTC,M,[2-10],Other,3,SH,PU,1,2,1,2,2,5,4,3,5,5,1,2,3,3,4,4,4,3,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 00 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
555,2021-02-13 13:12:38 UTC,M,>10,EUR,5+,IH,R,3,2,1,4,1,5,2,4,5,5,2,1,3,1,2,4,4,3,1,3,
556,2021-02-13 14:26:50 UTC,M,>10,EUR,1,SH,PU,2,1,2,2,1,4,4,4,4,4,3,2,3,2,4,4,4,3,1,0,
557,2021-02-13 16:58:06 UTC,F,[2-10],EUR,1,SH,R,1,2,5,4,2,4,5,4,2,1,4,1,3,5,2,4,4,3,1,2,
558,2021-02-13 18:05:39 UTC,F,[2-10],EUR,1,SH,PU,2,3,4,4,4,5,5,5,2,4,4,1,2,4,4,5,2,3,1,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 59 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
